id,registered_date,permit_expires,street_address,owner_name,owner_address,owner_city,owner_state,owner_zip,agent_name,agent_address,agent_zip,building_type,property_type,building_num,unit_num,bedrooms,occup_load,efficiency,sleep_room
2118,1988-12-24,2023-07-03,403 E Varsity LN,Varsity Properties,2015 N. Dunn St.,Bloomington,IN,47408,No Agent,,,Single-Family,,1,,3,5,"",""
2134,1990-03-23,2023-07-17,516 S Mitchell ST,Ce Immobilien Llc,4211 Clubview Drive,Ft. Wayne,IN,46804,Mackie Properties,P.O. Box 236,47429,Single-Family,House,1,,7,3,"",""
2141,1988-10-21,2022-02-02,428 E Varsity LN,"Brunetti, Nicholas Jr.",11660 Edison,Crown Point,IN,46307,College Properties,2015 N. Dunn St.,47408,Single-Family,Condo,1,,3,5,"",""
2143,1987-10-27,2023-07-03,432 E Varsity LN,"Stadium Crossing, Llc",2015 N. Dunn St,Bloomington,IN,47408,No Agent,,,Single-Family,Condo,1,,3,5,"",""
2145,1988-12-18,2024-04-09,436 E Varsity LN,"Bowes, Andrew & Kristen",3737 E. 65th Street,Indianapolis,IN,46220,Parker Real Estate Management,P O Box 1112,47402,Single-Family,Condo,1,,3,5,"",""
2147,1988-12-31,2023-07-03,440 E Varsity LN,Varsity Properties,2015 N. Dunn St.,Bloomington,IN,47408,No Agent,,,Single-Family,Condo,1,,3,5,"",""
2161,1988-12-19,2023-07-03,356 E Varsity LN,"Stadium Crossing, Llc",2015 N. Dunn St,Bloomington,IN,47408,"Stadium Crossing, Llc",2015 N. Dunn St,47408,Single-Family,,1,,3,5,"",""
2162,1987-10-27,2022-08-17,452 E Varsity LN,University Properties,2015 N Dunn St,Bloomington,IN,47408,No Agent,,,,Condo,1,,3,5,"",""
2166,1990-01-10,2023-07-17,460 E Varsity LN,Varsity Properties,2015 N. Dunn Street,Bloomington,IN,47408,No Agent,,,Single-Family,,1,,3,5,"",""
2167,1988-10-26,2022-08-17,462 E Varsity LN,Tcg Properties,2015 N. Dunn Street,Bloomington,IN,47408,No Agent,,,Single-Family,,1,,4,5,"",""
2168,1995-08-03,2021-12-01,464 E Varsity LN,University Properties,2015 N Dunn St,Bloomington,IN,47408,No Agent,,,Single-Family,Condo,1,,4,5,"",""
2169,1988-11-12,2023-07-03,466 E Varsity LN,Varsity Properties,2015 N. Dunn St.,Bloomington,IN,47408,No Agent,,,Single-Family,,1,,3,5,"",""
2174,1989-01-14,2023-07-03,478 E Varsity LN,Varsity Properties,2015 N. Dunn St.,Bloomington,IN,47408,No Agent,,,Single-Family,,1,,3,5,"",""
2176,1988-11-07,2023-02-05,482 E Varsity LN,"Stadium Crossing, Llc",2015 N. Dunn St,Bloomington,IN,47408,"Stadium Crossing, Llc",2015 N. Dunn St,47408,Single-Family,Condo,1,,3,5,"",""
2182,1979-05-03,2022-02-27,120 S Roosevelt ST,"Lambert, Mary Ann",7020 S. Lucas Road,Bloomington,IN,47401,Heidi L. Peak,6979 Powder Drive,46259,Single-Family,House,1,,2,3,"",""
2188,1985-08-25,2022-08-10,721 N Fairview ST,"Klausmeier, Jane A.",822 River Road,Spencer,IN,47460,No Agent,,,Single-Family,,1,,2,3,"",""
2199,1977-12-08,2021-11-13,426 E 6th ST,Sheree R Demming,505 N. Lake Shore Drive Apt. 3003,Chicago,IL,60611,Brawley Property Management,Po Box 5543,47407,Single-Family,,1,,5,5,"",""
2520,1990-09-04,2022-08-17,1020 W Kirkwood AVE,"Sheldon, Steve",3606 E. Morningside Dr.,Bloomington,IN,47401,No Agent,,,Single-Family,House,1,,3,3,"",""
2521,1987-09-20,2021-10-19,517 E 14th ST,Susan Goldsworthy,940 N Walnut St,Bloomington,IN,47404,Elkins Apartments,940 N. Walnut Street,47404,Multi-Family,Apartment,1,,5,5,"",""
2521,1987-09-20,2021-10-19,517 E 14th ST,Susan Goldsworthy,940 N Walnut St,Bloomington,IN,47404,Elkins Apartments,940 N. Walnut Street,47404,Multi-Family,Apartment,1,,5,5,"",""
2521,1987-09-20,2021-10-19,517 E 14th ST,Susan Goldsworthy,940 N Walnut St,Bloomington,IN,47404,Elkins Apartments,940 N. Walnut Street,47404,Multi-Family,Apartment,1,,5,5,"",""
2521,1987-09-20,2021-10-19,517 E 14th ST,Susan Goldsworthy,940 N Walnut St,Bloomington,IN,47404,Elkins Apartments,940 N. Walnut Street,47404,Multi-Family,Apartment,1,,5,5,"",""
2533,1983-05-05,2023-04-10,509 E 1st ST,Miller-Michael Properties,717 N Wasington Street,Bloomington,IN,47408,Samantha Michael,717 N. Washington Street,47408,Single-Family,House,1,,4,4,"",""
2544,1978-08-11,2022-04-27,825 W 1st ST,Leslie Dale Webb,532 W. Green Rd.,Bloomington,IN,47401,Choice Realty & Management,1715 S. Walnut Street,47401,Single-Family,House,1,,1,5,"",""
2546,1984-06-21,2021-11-08,1003 W 1st ST,"Waters, Mark",4949 E St Rd 46,Bloomington,IN,47401,No Agent,,,Single-Family,House,1,,2,5,"",""
2548,1985-01-11,2023-07-17,1009 W 1st ST,Tidy Rentals,1910 E 1st St,Bloomington,IN,47401,Choice Realty & Management,1715 S. Walnut Street,47401,Single-Family,House,1,,2,5,"",""
2551,1976-08-18,2023-02-05,212 E 2nd ST,Pars Llc,P.O. Box 22,Bloomington,IN,47402,Reza Kaffash,P.O. Box 22,47402,Single-Family,House,1,,5,5,"",""
2556,1988-03-31,2021-11-01,409 E 2nd ST,Mary M Runnells,918 S Manor Rd,Bloomington,IN,47401,No Agent,,,Single-Family,House,1,,5,5,"",""
2556,1988-03-31,2021-11-01,409 E 2nd ST,Robert C. Price,1321 S. High Street,Bloomington,IN,47401,No Agent,,,Single-Family,House,1,,5,5,"",""
2561,1989-04-18,2022-05-07,430 E 2nd ST,Chickering Rentals C/O Lyndsi Brown,214 N Rogers St,Bloomington,IN,47404,No Agent,,,Single-Family,Apartment,1,,5,5,"",""
2562,2002-07-15,2023-02-05,434 E 2nd ST,"Cj Satellite, Llc",P.O. Box 337,Clear Creek,IN,47426,"Tempo Properties, Inc C/O Dave Thornbury",P.O. Box 5727,47402,Single-Family,House,1,,5,5,"",""
2566,1986-06-15,2021-12-21,518 E 2nd ST,Chickering Rentals C/O Lyndsi Brown,214 N Rogers St,Bloomington,IN,47404,No Agent,,,Single-Family,House,1,,5,5,"",""
2574,1990-09-12,2021-12-03,116 S Heritage RD,Yuanna Zheng,4007 E. Bennington Blvd,Bloomington,IN,47401,Mike Avila,P.O. Box 8024,47407,Single-Family,House,1,,3,3,"",""
2577,1983-05-02,2023-03-14,611 E 2nd ST,"Jwaideh/Pleasants Rentals, Llc",720 Mockingbird Place,Davis,CA,95616,"Lowers, Robert",1119 W. Main Street,47429,Single-Family,,1,,4,5,"",""
2578,1987-06-10,2023-02-22,710 E 2nd ST,Ecc Llc,3756 Sterling Avenue,Bloomington,IN,47401,Parker Real Estate Management,P O Box 1112,47402,Single-Family,House,1,,4,5,"",""
2593,1982-08-31,2024-07-11,801 E 2nd ST,"Jwaideh/Pleasants Rentals, Llc",720 Mockingbird Place,Davis,CA,95616,"Lowers, Robert",1119 W. Main Street,47429,Single-Family,House,1,,5,5,"",""
551,1972-12-06,2023-03-21,338 S Grant ST,Geels Apartments,2640 Rock Creek Dr.,Bloomington,IN,47401,"Geels, Carol & Donald",2640 E. Rockcreek Dr,47401,Single-Family,House,1,,5,5,"",""
3980,1993-12-03,2021-10-26,101 N Bryan AVE,57ub Llc,Po Box 6277,Fishers,IN,46038,David M. Kerber,Po Box 7284,47407,Single-Family,,1,,3,3,"",""
3526,1991-04-23,2022-01-11,1821 S Maxwell ST,No Agent,,,,,No Agent,,,Single-Family,House,1,,3,3,"",""
3526,1991-04-23,2022-01-11,1821 S Maxwell ST,Karen Cherrington,1211 West 6th Street,Bloomington,IN,47404,No Agent,,,Single-Family,House,1,,3,3,"",""
1948,1987-10-28,2022-09-15,242 E Varsity LN,Varsity Properties,2015 N. Dunn St.,Bloomington,IN,47408,No Agent,,,Single-Family,,1,,3,5,"",""
1938,1988-10-28,2024-07-30,234 E Varsity LN,"Stadium Crossing, Llc",2015 N. Dunn St,Bloomington,IN,47408,Varsity Properties,2015 N. Dunn St.,47408,Single-Family,,1,,3,5,"",""
943,1982-01-14,2022-02-07,,Nancy Shaw,2005 S. Rogers Street,Bloomington,IN,47403,No Agent,,,Single-Family,,1,,2,5,"",""
5314,1998-03-09,2022-07-15,408 E Dixie ST,James E Alexander,2608 E Nora Hill Dr,Bloomington,IN,47401,No Agent,,,Single-Family,House,1,,2,3,"",""
2524,1986-08-07,2022-06-27,113 1/2 E 1st ST,"Baldwin, Timothy",3715 E Exeter Lane,Bloomington,IN,47408,No Agent,,,Single-Family,House,1,,1,3,"",""
2524,1986-08-07,2022-06-27,113 1/2 E 1st ST,Tcb Partners - Tom Lillis,P.O. Box 353,Bloomington,IN,47402,No Agent,,,Single-Family,House,1,,1,3,"",""
5125,1998-03-26,2021-08-20,2408 E 8th ST,Harry A. Ford,4229 Fariss Ln.,El Sobrante,CA,94803,Chloe Reed,2408 E 8th St,47408,Single-Family,House,1,,2,3,"",""
5328,1988-04-28,2022-04-05,111 E 6th ST UNIT C,"Saeedi, Gul M.",925 S. Brighton Crest,Bloomington,IN,47401,No Agent,,,Single-Family,,1,,3,5,"",""
4864,1998-04-03,2022-07-12,557 W Hoosier Court AVE,Hunter Regency Court Properties Llc,2201 Main Street,Evanston,IL,60202,Tracey B Walker,1200 Rolling Ridge Way - Office,47403,Single-Family,Condo,1,,2,5,"",""
5333,1998-07-20,2022-07-24,404 N Sheffield DR,"Holmgren, David J.",20724 Justic Path,Lakeville,MN,55044,Parker Real Estate Management,P O Box 1112,47402,Single-Family,,1,,4,3,"",""
4959,1998-01-09,2022-02-22,420 E Melrose AVE,Hunter Regency Court Properties Llc,2201 Main Street,Evanston,IL,60202,Tracey B Walker,1200 Rolling Ridge Way - Office,47403,Single-Family,,1,,4,5,"",""
4878,1996-10-21,2022-04-10,3200 E John Hinkle PL UNIT A,Xin Xu,3525 S. Glasgow Circle,Bloomington,IN,47403,Brawley Property Management,Po Box 5543,47407,Single-Family,Condo,1,,3,5,"",""
4643,1996-07-31,2023-11-09,1222 S Fess AVE,"Steele, David & Bonnie",3362 Valleyview Dr.,Bloomington,IN,47404,Costley & Co. Rental Mgmt. Inc.,P.O. Box 5925,47407,Single-Family,,1,,3,3,"",""
4727,1998-05-21,2021-09-26,435 W Hoosier Court AVE,Hunter Regency Court Properties Llc,2201 Main Street,Evanston,IL,60202,Tracey B Walker,1200 Rolling Ridge Way - Office,47403,Single-Family,Condo,1,,2,5,"",""
4729,1998-05-21,2021-09-26,439 W Hoosier Court AVE,Hunter Regency Court Properties Llc,2201 Main Street,Evanston,IL,60202,Tracey B Walker,1200 Rolling Ridge Way - Office,47403,Single-Family,Condo,1,,2,5,"",""
4889,1996-04-01,2022-03-15,3200 E John Hinkle PL UNIT L,"Sun, Ping",3803 Commodore Trail,Bloomington,IN,47408,No Agent,,,Single-Family,Condo,1,,3,5,"",""
4881,1996-04-01,2024-02-22,3200 E John Hinkle PL UNIT D,"Cassis Enterprises, Llc C/O Joanne Sabbagh",Po Box 8002,Bloomington,IN,47408,No Agent,,,Single-Family,Condo,1,,3,5,"",""
4730,1998-05-21,2023-12-04,443 W Hoosier Court AVE,Hunter Regency Court Properties Llc,2201 Main Street,Evanston,IL,60202,Tracey B Walker,1200 Rolling Ridge Way - Office,47403,Single-Family,,1,,3,5,"",""
4736,1998-05-21,2021-09-26,455 W Hoosier Court AVE,Hunter Regency Court Properties Llc,2201 Main Street,Evanston,IL,60202,Tracey B Walker,1200 Rolling Ridge Way - Office,47403,Single-Family,Condo,1,,2,5,"",""
4621,1996-06-26,2023-01-25,441 W Hoosier Court AVE,Hunter Regency Court Properties Llc,2201 Main Street,Evanston,IL,60202,Tracey B Walker,1200 Rolling Ridge Way - Office,47403,Single-Family,Condo,1,,3,5,"",""
4713,1996-08-05,2023-04-18,2533 E Eastgate LN,"Cj Satellite, Llc",P.O. Box 337,Clear Creek,IN,47426,"Tempo Properties, Inc C/O Dave Thornbury",P.O. Box 5727,47402,Single-Family,House,1,,3,3,"",""
4672,1996-08-01,2022-07-11,436 W Northlane DR,Roger A. Morris,3485 S. Wickens St.,Bloomington,IN,47403,No Agent,,,Single-Family,,1,,3,5,"",""
4677,1996-08-26,2022-09-11,502 W Northlane DR,Bin Lin,3803 S Claybridge Dr,Bloomington,IN,47401,No Agent,,,Single-Family,,1,,3,5,"",""
4913,1996-11-22,2024-06-28,3220 E John Hinkle PL UNIT L,Distinct Management,120 S. Kingston Dr. #13,Bloomington,IN,47408,David Bilfeld,120 S. Kingston Dr #13,47408,Single-Family,Condo,1,,3,5,"",""
4958,1998-01-09,2023-12-21,436 E Melrose AVE,Hunter Regency Court Properties Llc,2201 Main Street,Evanston,IL,60202,Tracey B Walker,1200 Rolling Ridge Way - Office,47403,Single-Family,,1,,3,5,"",""
4960,1998-01-09,2023-12-21,400 E Melrose AVE,Hunter Regency Court Properties Llc,2201 Main Street,Evanston,IL,60202,Tracey B Walker,1200 Rolling Ridge Way - Office,47403,Single-Family,,1,,4,5,"",""
4969,1996-12-06,2023-04-25,719 E Sherwood Hills DR,Patricia R. Surra,998 S. Cromwell Ct.,Bloomington,IN,47401,No Agent,,,Single-Family,Condo,1,,3,5,"",""
4818,1996-08-22,2021-12-17,1300 S Park AVE,Bob & Kari Costello Llc,3415 Olcott Boulevard,Bloomington,IN,47401,No Agent,,,Single-Family,House,1,,2,3,"",""
4838,1996-08-27,2022-02-07,730 E Sherwood Hills DR,"Kuebler, Herbert O.",3221 S. Coppertree Dr,Bloomington,IN,47401,"Tempo Properties, Inc C/O Dave Thornbury",P.O. Box 5727,47402,Single-Family,,1,,2,5,"",""
4838,1996-08-27,2022-02-07,730 E Sherwood Hills DR,"Evans, Edward Phil",3221 Copper Tree Dr.,Bloomington,IN,47401,"Tempo Properties, Inc C/O Dave Thornbury",P.O. Box 5727,47402,Single-Family,,1,,2,5,"",""
4682,1996-08-26,2022-07-11,516 W Northlane DR,Roger A. Morris,3485 S. Wickens St.,Bloomington,IN,47403,No Agent,,,Single-Family,,1,,3,5,"",""
406,1987-07-14,2022-10-31,606 S Fess AVE,"2nd & Fess, Llc",300 N. Meridian St. Ste. 1100,Indianapolis,IN,46204,Pavilion Properties,112 E. 3rd St.,47401,Single-Family,House,1,,5,5,"",""
3775,1992-08-24,2021-11-07,708 N Washington ST,Chickering Rentals C/O Lyndsi Brown,214 N Rogers St,Bloomington,IN,47404,No Agent,,,Single-Family,House,1,,5,5,"",""
3783,1992-09-23,2022-03-09,716 W 17th ST,"Cedar Grove, Llc",P.O. Box 325,Clear Creek,IN,47426,Mackie Properties,P.O. Box 236,47429,Single-Family,,1,,5,5,"",""
3787,1992-11-11,2024-04-23,106 E 16th ST,"B. Venturas, Llc",3756 Sterling Avenue,Bloomington,IN,47401,Parker Real Estate Management,P O Box 1112,47402,Single-Family,House,1,,2,3,"",""
3790,1993-01-07,2023-12-27,713 W 4th ST,"Mobley, Ronald E.",705 W. 4th Street,Bloomington,IN,47404,No Agent,,,Single-Family,House,1,,1,3,"",""
3800,1992-11-04,2023-10-30,112 N Union ST,57ub Llc,Po Box 6277,Fishers,IN,46038,David M. Kerber,Po Box 7284,47407,Single-Family,House,1,,2,3,"",""
3804,1992-11-09,2021-09-24,902 E 14th ST,"Rockwood,  Dolores",2455 Tamarack Trail Apt. 12,Bloomington,IN,47408,"Fields, Rudy D.","2335 W. Fountain Drive, Suite A",47404,Single-Family,House,1,,5,5,"",""
3807,1992-12-14,2023-01-31,802 N Walnut ST,Bellmend Corp/Gmp Llc C/O Joyce Poling,2656 E. 2nd St,Bloomington,IN,47401,Pyramid Properties,P.O. Box 1745,47402,Single-Family,House,1,,3,5,"",""
3809,1992-12-04,2022-02-01,1009 S Washington ST,Lisa Gill & Robert Calder,"12727 Mitchell Avenue, Apt #114",Los Angeles,CA,90066-4760,"Gill, Charles W.",851 S. Westwood Dr,47403-1707,Single-Family,,1,,2,3,"",""
3810,1992-12-01,2022-10-25,320 S Wilmington CT,Wen Huang,2510 E. Nora Hill Drive,Bloomington,IN,47401,No Agent,,,Single-Family,,1,,2,5,"",""
3817,1992-12-06,2021-10-12,125 N Clark ST,Din Rentals Llc,Po Box 382,Clear Creek,IN,47426,No Agent,,,Single-Family,House,1,,3,3,"",""
3834,1993-02-18,2022-05-29,1016 E Thornton DR,Maureen Maple,2220 Kensington Blvd,Fort Wayne,IN,46805,Jamar Property Mgmt. Co.,P.O. Box 7812,47407,Single-Family,House,1,,2,3,"",""
3835,1993-02-18,2023-08-02,1014 E Thornton DR,Tom & Chris Stanley,2710 W. Ida Lane,Bloomington,IN,47403,No Agent,,,Single-Family,House,1,,3,3,"",""
3837,1993-02-18,2023-08-06,1608 S Highland AVE,"Luzadder, Patrick K.",4314 Hope Plantation Dr.,Johns Island,SC,29455,"Kleinbauer, L. Mark",899 S. College Mall Road #385,47408,Single-Family,House,1,,3,3,"",""
3850,1993-02-05,2023-02-28,105 E Wilson ST,John C. Mackey,Po Box 5446,Bloomington,IN,47407,Cindy J. Mackey,Po Box 5446,47407,Single-Family,,1,,3,3,"",""
3851,1993-04-08,2022-06-15,2435 E 3rd ST,"Lloyd Properties, Llc",625 N. Walnut,Bloomington,IN,47404,Mackie Properties,P.O. Box 236,47429,Single-Family,House,1,,3,3,"",""
2614,1982-08-11,2024-07-08,107 E 14th ST,"Taylor, Wanda R.",4402 N Hillview Drive,Bloomington,IN,47408,Kathy & Craig Taylor,Po Box 3175,47402,Single-Family,,1,,3,4,"",""
2619,1990-09-24,2021-09-29,1250 S College Mall RD,Kevin Nguyen,4019 S. Crane Ct,Bloomington,IN,47403,David M. Kerber,Po Box 7284,47407,Single-Family,Condo,1,,1,5,"",""
2640,1979-04-30,2021-10-13,826 W 6th ST,Gary & Jacqueline Robertson,4396 Ridgeley Dr,Bloomington,IN,47404,No Agent,,,Multi-Family,House,1,,2,3,"",""
2640,1979-04-30,2021-10-13,826 W 6th ST,Gary & Jacqueline Robertson,4396 Ridgeley Dr,Bloomington,IN,47404,No Agent,,,Multi-Family,House,1,,2,3,"",""
2652,1988-02-10,2022-07-08,1124 W 6th ST,Matthew C. Todd,6004 Bourdon Ct Apt 202,Alexandria,VA,22315,Brawley Property Management,Po Box 5543,47407,Single-Family,Apartment,1,,3,3,"",""
2664,1975-10-08,2022-02-22,2201 E 7th ST,"Stasny & Horn, Igp",P.O. Box 7676,Bloomington,IN,47407-7676,No Agent,,,Single-Family,House,1,,2,3,"",""
2670,1987-10-09,2023-03-25,931 W 7th ST,Simon Ladd,306 1/2 S. Fairview St.,Bloomington,IN,47403,Simon N. Ladd,306 1/2 S. Fairview Street,47403,Single-Family,House,1,,2,3,"",""
2675,1987-05-04,2022-08-08,1624 W 7th ST,Richard A. Mcclung,2105 E. Arden Drive,Bloomington,IN,47401,No Agent,,,Single-Family,House,1,,3,3,"",""
2688,1981-11-18,2022-05-23,812 E 8th ST,"Finnerty, Corinne",502 S Jennings Street,North Vernon,IN,47265,No Agent,,,Single-Family,House,1,,3,5,"",""
2689,1988-10-19,2023-01-02,2206 E 8th ST,Teri S. Whaley,190 S. Spriggs Boulevard,Bloomington,IN,47403,Mackie Properties,P.O. Box 236,47429,Single-Family,House,1,,3,3,"",""
2689,1988-10-19,2023-01-02,2206 E 8th ST,Norma J. Graebe,190 S. Spriggs Boulevard,Bloomington,IN,47403,Mackie Properties,P.O. Box 236,47429,Single-Family,House,1,,3,3,"",""
2690,1983-08-08,2022-04-23,2404 E 8th ST,"Cj Satellite, Llc",P.O. Box 337,Clear Creek,IN,47426,Tempo Properties Inc.,P.O. Box 5727,47407,Single-Family,House,1,,4,4,"",""
1413,1979-02-01,2024-02-28,811 W Kirkwood AVE,Roy J. Campbell,117 E 19th Street Suite 3,Bloomington,IN,47408,No Agent,,,Single-Family,House,1,,2,3,"",""
1415,1977-02-23,2022-02-20,810 N Lincoln ST,Gms Enterprises,112 E. 3rd St.,Bloomington,IN,47401,Mark A. Hoffman,112 E. 3rd St.,47401,Single-Family,House,1,,5,5,"",""
1424,1976-10-04,2022-02-21,709 W 6th ST,"Sego, Stephen",112 North Waldron,Bloomington,IN,47404,No Agent,,,Single-Family,,1,,3,3,"",""
1425,1989-03-03,2023-04-09,1840 S Maxwell ST,Helen Woods,1101 E Miller Dr,Bloomington,IN,47401,Domingua Schwartz,6999 W May Rd,47403,Multi-Family,,1,,2,3,"",""
1425,1989-03-03,2023-04-09,1842 S Maxwell ST,Helen Woods,1101 E Miller Dr,Bloomington,IN,47401,Domingua Schwartz,6999 W May Rd,47403,Multi-Family,,1,,2,3,"",""
1425,1989-03-03,2023-04-09,1840 S Maxwell ST,Helen Woods,1101 E Miller Dr,Bloomington,IN,47401,Domingua Schwartz,6999 W May Rd,47403,Multi-Family,,1,,2,3,"",""
1425,1989-03-03,2023-04-09,1842 S Maxwell ST,Helen Woods,1101 E Miller Dr,Bloomington,IN,47401,Domingua Schwartz,6999 W May Rd,47403,Multi-Family,,1,,2,3,"",""
1434,1990-03-26,2021-12-22,828 S Harvey DR,Ppf Company,9019 N. Garfield Ave.,Kansas City,MO,64155,Costley & Co. Rental Mgmt. Inc.,P.O. Box 5925,47407,Single-Family,House,1,,3,3,"",""
1435,1987-01-06,2022-03-10,514 S Washington ST,"Campbell, William T.",1225 Pickwick Point,Bloomington,IN,47401,Parker Real Estate Management,P O Box 1112,47402,Single-Family,,1,,3,3,"",""
1444,1982-05-12,2022-08-30,1005 S Walnut ST,Cream & Crimson Management Llc,3732 E. Commodore Trail,Bloomington,IN,47408,No Agent,,,Single-Family,House,1,,4,5,"",""
1447,1979-01-15,2021-12-06,1130 S Rogers ST,"Pauly, Rick",1132 S. Rogers Street Unit A,Bloomington,IN,47403,No Agent,,,Single-Family,Apartment,1,,1,5,"",""
1448,1978-03-15,2024-03-29,402 E 10th ST,"Cj Satellite, Llc",P.O. Box 337,Clear Creek,IN,47426,Tempo Properties Inc.,P.O. Box 5727,47407,Single-Family,,1,,3,5,"",""
1449,1976-04-21,2024-07-16,1026 S Grant ST,"Snyder, Bradley",4088 E. Bethel Lane,Bloomington,IN,47408,No Agent,,,Single-Family,House,1,,1,3,"",""
1449,1976-04-21,2024-07-16,1026 S Grant ST,"Kavanaugh, Maureen T.",4088 E Bethel Lane,Bloomington,IN,47408,No Agent,,,Single-Family,House,1,,1,3,"",""
1455,1980-07-01,2023-01-29,704 E Maxwell LN,David J Carrico,710 E. Maxwell Lane,Bloomington,IN,47401,No Agent,,,Single-Family,House,1,,2,3,"",""
1459,1982-10-19,2022-07-16,524 E 1st ST,"Leisz, Jeff & Heidi",7001 S. Ketcham Road,Bloomington,IN,47403,No Agent,,,Multi-Family,,1,,1,3,"",""
1459,1982-10-19,2022-07-16,524 E 1st ST,"Leisz, Jeff & Heidi",7001 S. Ketcham Road,Bloomington,IN,47403,No Agent,,,Multi-Family,,1,,1,3,"",""
1462,1980-12-10,2021-12-06,425 E Southern DR,Hunter Regency Court Properties Llc,2201 Main Street,Evanston,IL,60202,Tracey B Walker,1200 Rolling Ridge Way - Office,47403,Single-Family,House,1,,5,5,"",""
1471,1981-09-29,2023-07-16,346 S Davisson ST,Gretchen Nall,P.O. Box 1327,Bloomington,IN,47402,No Agent,,,Single-Family,House,1,,1,3,"",""
1472,1970-10-21,2024-04-22,500 E Cottage Grove AVE,Paula J. Thatcher,2009 Montclair Ave.,Bloomington,IN,47401,No Agent,,,Single-Family,,1,,3,5,"",""
1477,1973-08-08,2021-09-07,703 N Washington ST,Vision Properties - Rob Friedman,"115 E. 6th Street, Suite 1",Bloomington,IN,47408,Justin Sullivan,115 E 6th St. Suite 1,47408,Single-Family,House,1,,3,3,"",""
1486,1980-12-17,2023-08-07,717 E Hunter AVE,"Hahn, Chun-Fang Bettina",P.O. Box 7961,Bloomington,IN,47407,No Agent,,,Single-Family,,1,,3,5,"",""
418,1985-01-25,2022-07-06,501 E Graham PL,Ming-Feng Hsieh & Mei-Hui Lin,197 Deer Trails,Nashville,IN,47448,No Agent,,,Single-Family,,1,,3,5,"",""
419,1985-01-25,2023-01-26,502 E Graham PL,"Volke, Thomas",8250 W. Holly Rd,Mequon,WI,53092,Parker Real Estate Management,P O Box 1112,47402,Single-Family,,1,,2,5,"",""
420,1986-05-08,2022-08-24,503 E Graham PL,Mei-Hui Lin,197 Deer Trails,Nashville,IN,47448,No Agent,,,Single-Family,House,1,,3,5,"",""
427,1985-01-25,2022-08-15,513 E Graham PL,Janis Robinson,5002 Clarkson Drive,Indianapolis,IN,46254,Jeanne Walters Real Estate,107 E. 6th St.,47408,Single-Family,,1,,4,5,"",""
429,1985-01-25,2022-06-05,515 E Graham PL,Frank & Jacqueline Dixon,8475 W. Kirksville Rd.,Bloomington,IN,47403,No Agent,,,Single-Family,House,1,,4,5,"",""
433,1996-06-16,2022-07-26,519 E Graham PL,"Casad, Michael L. & Diane K.",9547 Harbour Pointe Dr.,Bloomington,IN,47401,No Agent,,,Single-Family,Condo,1,,3,5,"",""
434,1986-08-15,2023-10-26,520 E Graham PL,"Laczkowski, Larry & Sharol",5127 S. Fairfax Rd.,Bloomington,IN,47401,No Agent,,,Single-Family,,1,,3,5,"",""
435,1986-08-18,2021-08-25,522 E Graham PL,"Schimp, Robert",4847 Lake Shore Place # 2813,Indianapolis,IN,46250,Parker Real Estate Management,P O Box 1112,47402,Single-Family,Condo,1,,3,5,"",""
444,1987-05-07,2023-07-06,533 E Graham PL,Mei-Hui Lin,197 Deer Trails,Nashville,IN,47448,No Agent,,,Single-Family,,1,,3,5,"",""
447,1986-08-15,2021-11-17,540 E Graham PL,Mei-Hui Lin,197 Deer Trails,Nashville,IN,47448,No Agent,,,Single-Family,,1,,3,5,"",""
